LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (бу)
-0.67144635,-0.402948843,-0.669640446,0.145559225
-0.716266225,-0.465561428,-0.726794692,0.163232345
-0.795528805,-0.611935328,-0.843185699,0.168458708
-0.791877789,-0.590371722,-0.827408275,0.178086278
-0.633448969,-0.344457202,-0.611710922,0.19244939
-0.39956676,-0.160267076,-0.399306341,0.22293273
-0.280240896,-0.023558187,-0.207876808,0.23225914
-0.234359514,0.028843558,-0.125921396,0.219621751
-0.062279542,0.101989599,-0.004916401,0.26135967
-0.013883273,0.197424255,0.164566619,0.252147671
-0.248795651,0.005913227,-0.162309783,0.279308381
-0.229244466,0.024592228,-0.132684028,0.267437566
-0.508444207,-0.239000647,-0.49628921,0.288700493
-0.769644824,-0.568313808,-0.810808332,0.317438206
-0.870567059,-0.743675594,-0.930928836,0.318435222
-0.948996704,-1.021787661,-1.047070486,0.413702094
-0.9737729,-1.197665146,-1.062719344,0.417974001
-0.97402898,-1.303420857,-1.062719344,-0.67148545
-0.97402898,-1.591345428,-1.062719344,-0.14570669
-0.97402898,-1.54430786,-1.062719344,-0.028797084
-0.97402898,-1.248193034,-1.062719344,-0.86619271
-0.97402898,-1.216620239,-1.062719344,-1.140309622
-0.97402898,-1.299029637,-1.062719344,2.494604442
-0.97402898,-1.135708463,-1.062719344,2.173359843
-0.97402898,-0.988144862,-1.040478457,-1.248114006
-0.97402898,-1.127189973,-1.062719344,-0.945388346
-0.96088653,-0.995088451,-1.042030688,-0.869063075
-0.879420079,-0.799323937,-0.96415881,-0.696168994
-0.721520554,-0.521426967,-0.773890073,-0.676458796
-0.712444015,-0.499608037,-0.755913343,-0.555861437
-0.91259256,-1.017687484,-1.046392338,-0.392768607
-0.956416669,-1.193750618,-1.062719344,-0.436889912
-0.970696764,-1.151891351,-1.062719344,-0.251325955
-0.97402898,-1.223748683,-1.062719344,-0.159449277
-0.97402898,-1.394313992,-1.062719344,-0.048682378
-0.97402898,-1.566931007,-1.062719344,0.17622187
-0.97402898,-1.445964458,-1.062719344,-0.23897678
-0.97402898,-1.348089463,-1.062719344,-0.403230314
-0.97402898,-1.150367572,-1.062719344,-0.434352223
-0.97402898,-0.874221223,-1.000773169,-0.430575911
-0.889073983,-0.799001206,-0.963971691,-0.526097174
-0.899055191,-0.786160293,-0.956475615,-0.522879407
-0.862028728,-0.750340935,-0.935015929,-0.466010185
-0.778498296,-0.510703095,-0.765119839,-0.517717209
-0.795571899,-0.578124071,-0.818249885,-0.507940758
-0.778955916,-0.555905246,-0.801258343,-0.557658606
-0.689200173,-0.459612585,-0.721569103,-0.548620167
-0.717854174,-0.498190133,-0.754726945,-0.565547588
-0.714440126,-0.49170976,-0.749275962,-0.557680291
-0.727960318,-0.519042233,-0.77195057,-0.605675653
-0.711266784,-0.485981745,-0.744418362,-0.536980926
-0.573974425,-0.320490252,-0.587394178,-0.611958098
-0.513069544,-0.246105261,-0.504601088,-0.641332762
-0.370282456,-0.141762376,-0.37517415,-0.598526138
-0.314395205,-0.081861228,-0.293343895,-0.663919919
-0.572082483,-0.339053165,-0.606125008,-0.720731491
-0.372716567,-0.142063206,-0.375570681,-0.716005254
-0.463726015,-0.244356796,-0.502562123,-0.709698414
-0.291005144,-0.083260068,-0.29532184,-0.682789628
-0.314405003,-0.110599463,-0.333326585,-0.617084614
-0.243300452,-0.052411148,-0.250924024,-0.609010906
-0.259542788,-0.07837054,-0.288393683,-0.614794924
-0.246985983,-0.046664863,-0.242470529,-0.649129705
-0.200734434,-0.016139694,-0.196561979,-0.659823755
-0.287100402,-0.078905928,-0.289154266,-0.625396005
-0.407951324,-0.153597876,-0.390669453,-0.653111417
-0.459278166,-0.229948529,-0.48559535,-0.587590036
-0.485213304,-0.243522507,-0.501587702,-0.575571796
-0.578384771,-0.317278946,-0.583978222,-0.578147272
-0.43596166,-0.199149652,-0.448332219,-0.617185189
-0.419869621,-0.199912563,-0.449271819,-0.641697682
-0.761758432,-0.680717016,-0.890737206,-0.731340056
-0.69048687,-0.566708666,-0.809581674,-0.931185686
-0.67069608,-0.506829079,-0.761920697,-0.860477711
-0.706451722,-0.533810791,-0.78386383,-0.924423423
-0.551309226,-0.411165311,-0.677418259,-0.914960998
-0.644665002,-0.476543916,-0.736333011,-0.87155432
-0.508682217,-0.335117644,-0.602773552,-0.857039738
-0.655172792,-0.47296097,-0.733236642,-0.928679512
-0.58037324,-0.44071911,-0.704692847,-1.030109138
-0.690028476,-0.497758009,-0.754364929,-1.040437621
-0.715652001,-0.554144752,-0.799890802,-0.927289743
-0.760860536,-0.633793294,-0.858741922,-0.840431115
-0.758480782,-0.607351168,-0.83986801,-0.924248731
-0.637384934,-0.438904828,-0.703049584,-1.046073912
-0.575584759,-0.362788281,-0.630359273,-1.060993486
-0.618625391,-0.408556345,-0.674957908,-1.076076303
-0.554849053,-0.349169138,-0.616548424,-1.088379418
-0.599064971,-0.386028292,-0.653349236,-1.121798704
-0.658523482,-0.423848036,-0.689256039,-1.140122014
-0.734079047,-0.543828265,-0.791813131,-1.10223941
-0.76067243,-0.577341642,-0.817659855,-1.116333687
-0.728209885,-0.526379589,-0.777898487,-1.102175893
-0.712848333,-0.515023873,-0.768668514,-1.171617562
-0.703638608,-0.491249267,-0.748886818,-1.162094148
-0.69916413,-0.484900642,-0.743497359,-1.131238535
-0.617854775,-0.385874984,-0.653199924,-1.155473565
-0.61187439,-0.367164549,-0.634743649,-1.146328664
-0.555135303,-0.311265193,-0.577542923,-1.165517172
-0.424624911,-0.196102775,-0.444571215,-1.209925296
-0.470212542,-0.250210658,-0.509371652,-1.179530212
-0.568219979,-0.313345807,-0.579775033,-1.202298291
-0.429534014,-0.178609616,-0.422714027,-1.167600836
-0.486863392,-0.252046614,-0.511497401,-1.132163012
-0.465607644,-0.253683984,-0.513389223,-1.127614319
-0.430060759,-0.199206958,-0.448402827,-1.06736878
-0.369786182,-0.147523981,-0.382744328,-1.034678302
-0.445958761,-0.237578204,-0.494616482,-0.975668391
-0.36075514,-0.15400129,-0.391193818,-0.928227287
-0.040425978,0.079167299,-0.043578381,-0.910889432
0.159372782,0.217626695,0.201874061,-0.907992001
0.496284677,0.47338416,0.702187645,-0.878522224
0.508845186,0.440574118,0.636131749,-0.858214075
0.205633753,0.212232418,0.19186877,-0.858368701
0.470003845,0.383046357,0.521144612,-0.867825625
0.251637446,0.157288544,0.09185339,-0.896252792
0.096097968,0.104469995,-0.000667676,-0.912010731
-0.073467399,-0.029411368,-0.216732005,-0.901778252
0.140439477,0.119532235,0.025323729,-0.893962981
-0.022317577,0.009965517,-0.155913448,-0.828909401
-0.428983781,-0.282176426,-0.545709358,-0.784366981
-0.554347013,-0.344238757,-0.611485912,-0.675947261
-0.202421933,-0.03091631,-0.218998608,-0.674028317
-0.147985483,0.005867268,-0.162382141,-0.675111142
-0.144132027,0.006912512,-0.160735456,-0.658116684
0.01059633,0.08997923,-0.025360469,-0.688156861
0.024044749,0.161578683,0.09953158,-0.639415801
0.006305858,0.133291296,0.04934577,-0.637672479
-0.049077712,0.093123357,-0.020029338,-0.660605906
-0.207590283,-0.031142698,-0.219339213,-0.671899889
-0.023704011,0.086672489,-0.030951214,-0.653765481
-0.060267164,0.040290624,-0.107558386,-0.698350623
0.145811475,0.187454783,0.146325399,-0.668586846
0.190436423,0.221966083,0.2099453,-0.654428405
0.419109801,0.344482766,0.444933605,-0.604220019
0.162667145,0.19219157,0.154978027,-0.590853842
-0.010147299,0.091160306,-0.023359601,-0.587674995
-0.014731241,0.075266843,-0.050106397,-0.530130306
-0.246703108,-0.063199022,-0.266637049,-0.508806047
-0.04987805,0.114259379,0.016187949,-0.568318065
-0.132619947,0.049663771,-0.092357828,-0.521931183
-0.020425775,0.15979958,0.096344631,-0.524654164
-0.269015581,-0.049112464,-0.246078426,-0.492995959
-0.25019418,-0.047463519,-0.243648965,-0.520153756
-0.426974826,-0.212700708,-0.464895828,-0.47567457
-0.306265435,-0.038648342,-0.230578633,-0.467930908
-0.46425037,-0.14359629,-0.377589301,-0.479758678
-0.403513179,-0.115258858,-0.339681765,-0.58499862
-0.341408447,-0.083571338,-0.295761524,-0.688509037
-0.168964169,-0.0081697,-0.184290593,-0.731236972
-0.12966509,-0.002456323,-0.17541924,-0.764261522
-0.13450556,0.003363269,-0.166318276,-0.722843049
-0.278260397,-0.072671121,-0.280266752,-0.711278411
-0.314082843,-0.109899759,-0.332369198,-0.720773607
-0.219864964,-0.035803909,-0.226331267,-0.726819582
-0.071801466,0.089319471,-0.026477255,-0.693007057
-0.215026603,-0.007022667,-0.182514573,-0.714884481
-0.360408087,-0.105080474,-0.325753519,-0.644898861
-0.434670767,-0.192539801,-0.440155925,-0.636430377
-0.385630177,-0.123972473,-0.35147325,-0.655276418
-0.432891618,-0.180566993,-0.425182188,-0.651124506
-0.288897834,-0.074806772,-0.283318511,-0.705857087
-0.304826448,-0.093755623,-0.310057845,-0.720173755
-0.389815967,-0.116258143,-0.341040188,-0.619616639
-0.306797243,-0.092234454,-0.307933468,-0.624152486
-0.183799678,-0.019870275,-0.202264788,-0.667476996
-0.124089632,0.016779627,-0.145084613,-0.706257649
-0.137577149,-0.017688665,-0.198933006,-0.735876793
-0.141311623,0.017456635,-0.144003684,-0.696939694
-0.157617294,-0.010540022,-0.187952759,-0.70012991
-0.089411343,0.091054205,-0.023539434,-0.663031489
-0.044574404,0.04823327,-0.094687137,-0.655152338
0.043963475,0.150919947,0.080498725,-0.609741473
0.06568643,0.102792568,-0.003541965,-0.567213678
0.123036998,0.174004041,0.121899638,-0.598109677
0.232923822,0.289904972,0.338712285,-0.609074746
0.280850726,0.348110649,0.452066625,-0.548842274
0.321570743,0.358072632,0.471694543,-0.53787057
0.347873797,0.359598454,0.474705998,-0.531126675
0.347986778,0.384446672,0.523926938,-0.540786691
0.420716665,0.425382173,0.605645004,-0.582989862
0.574931122,0.499058042,0.733731932,-0.578944189
0.565976823,0.4786232,0.71275621,-0.559799253
0.408381181,0.422633289,0.600136764,-0.58567182
0.468522244,0.501503487,0.739621284,-0.598947455
0.385160498,0.409010515,0.572880219,-0.576160037
0.508107011,0.498167469,0.731580179,-0.575878539
0.672138362,0.656120069,1.058581548,-0.551065048
0.525884344,0.60838362,0.970798492,-0.51070897
0.426981918,0.439338345,0.633649158,-0.529797914
0.292825983,0.396432643,0.547780274,-0.538544255
0.211319942,0.391055842,0.537071609,-0.561261521
0.066888531,0.259667924,0.280873295,-0.592849411
-0.088161705,0.046541658,-0.097437247,-0.525711136
0.030854562,0.109777008,0.008452925,-0.507088497
-0.184563169,-0.015892199,-0.196182718,-0.502327467
0.040139928,0.165237432,0.106098107,-0.49699624
0.164021231,0.227410745,0.220100317,-0.529099064
0.027290638,0.141749585,0.064241503,-0.529819356
0.031631929,0.136521439,0.055022947,-0.529743459
-0.115671361,0.030920427,-0.122606362,-0.5057654
-0.150906492,-0.014797253,-0.194503438,-0.53395719
-0.012753461,0.09010746,-0.025143336,-0.534951535
-0.005806852,0.083656591,-0.03603572,-0.54415261
-0.081842634,0.04368497,-0.102070658,-0.539069141
-0.06841653,0.057533451,-0.079483362,-0.531893249
-0.153915824,-0.017117759,-0.198059638,-0.550702232
-0.222934255,-0.048809592,-0.245632555,-0.591597599
-0.003175374,0.086924523,-0.030525681,-0.568398413
0.050170408,0.113216745,0.014386155,-0.571399493
-0.169993376,-0.05883376,-0.260303405,-0.530521118
-0.236998632,-0.058984459,-0.260522611,-0.587689316
-0.192081997,-0.047599465,-0.243849444,-0.567401963
-0.133636871,-0.022236512,-0.205868483,-0.512557195
-0.084361224,0.042048394,-0.104718965,-0.551338778
0.20619369,0.237714295,0.239401133,-0.595845799
0.164577324,0.17914549,0.131210645,-0.589630916
0.169294125,0.212593504,0.192537531,-0.616357363
0.180049653,0.205932815,0.180224302,-0.599964699
-0.039445151,0.072331741,-0.055003089,-0.565694689
-0.159711056,-0.025826153,-0.211315496,-0.564329355
-0.101367379,0.019350579,-0.140978712,-0.60935139
0.152857095,0.173099169,0.120264263,-0.572184677
0.295413674,0.282871623,0.325188466,-0.600237216
0.141178403,0.169208699,0.113244438,-0.606894533
0.365543587,0.305045398,0.367959804,-0.612999373
0.517443102,0.435784677,0.626512596,-0.65116383
0.159223047,0.192214493,0.155019962,-0.649900406
0.252831015,0.235952894,0.236094037,-0.696771597
0.136771948,0.145374518,0.070654562,-0.688122716
0.042905108,0.103491704,-0.002344489,-0.667345998
-0.022282323,0.077389784,-0.04655626,-0.655188506
0.165269369,0.182825799,0.137895087,-0.693146107
0.23814299,0.230490984,0.225858967,-0.701236402
0.244631768,0.222282686,0.210534959,-0.721657788
0.250489913,0.227476789,0.220223687,-0.700447334
0.498485232,0.414417955,0.583691038,-0.677913418
0.687143015,0.524426669,0.793474268,-0.673355279
0.557995663,0.453846927,0.662822763,-0.667034966
0.597024337,0.487106114,0.729877615,-0.674370136
0.688888082,0.53562624,0.818910141,-0.665105584
0.406378836,0.354845099,0.465328938,-0.693426068
0.577455057,0.448266092,0.651594218,-0.689297781
0.525267589,0.439720311,0.634416456,-0.684776863
0.230883785,0.209416354,0.186658056,-0.720236988
0.347880735,0.294591148,0.347745395,-0.72305124
0.368845639,0.303291259,0.36456206,-0.717957009
0.411941261,0.335323525,0.426962035,-0.720121565
0.484450811,0.40168008,0.558243705,-0.723869882
0.101366267,0.162943594,0.101979282,-0.751253063
0.277292991,0.254962002,0.271944821,-0.738618829
0.589045521,0.485563725,0.726763791,-0.692362986
0.801930035,0.636470039,1.023535944,-0.690496838
0.920560103,0.695748534,1.124798899,-0.688375732
0.743248445,0.523030212,0.790262808,-0.69969318
0.712982799,0.559439541,0.871131933,-0.701102126
0.681871622,0.472672201,0.700751796,-0.732720278
0.166344706,0.157692298,0.092575003,-0.735997799
0.28965304,0.231635067,0.228000357,-0.724954405
0.510490398,0.391744651,0.538442734,-0.717722521
0.670990923,0.468622181,0.692585659,-0.730707353
1.110464335,0.807634851,1.281907767,-0.723527335
1.015405426,0.726855049,1.172763599,-0.719192638
0.909046335,0.657405318,1.060821824,-0.714327999
0.485979292,0.36572035,0.486801843,-0.705249831
0.560610263,0.390171623,0.535311832,-0.728696451
0.220371752,0.142629945,0.065797394,-0.761275774
0.39257019,0.307517169,0.372751573,-0.698491696
0.958672364,0.667526623,1.07824409,-0.690680107
0.798500657,0.546672162,0.843445342,-0.702241792
0.664423012,0.482094711,0.719761632,-0.692790694
0.886224321,0.611741426,0.977270481,-0.689714364
1.272448054,0.969006762,1.440757468,-0.651704291
1.335458558,0.997633334,1.461610566,-0.647929152
1.418046031,1.112197044,1.52555608,-0.641144841
1.320783567,1.0066909,1.467785891,-0.621143719
1.079879904,0.763332465,1.224723301,-0.617440147
0.805332034,0.571763904,0.897184703,-0.608921496
0.808338178,0.603275307,0.960864186,-0.613245431
0.699609763,0.527385941,0.800250422,-0.584041575
0.357637716,0.275630609,0.311308766,-0.576434334
0.33510139,0.279308876,0.318353747,-0.535947985
0.315843206,0.272017251,0.304399502,-0.513470708
0.204282667,0.216724093,0.200197741,-0.487097287
0.151638211,0.112404018,0.012982744,-0.472464652
0.630048975,0.504451412,0.746683449,-0.487707779
0.363482829,0.365130947,0.485636367,-0.498419832
0.346568091,0.341868239,0.439798108,-0.498897141
0.274790528,0.308424083,0.374510872,-0.500633625
0.596230937,0.47727917,0.710044499,-0.501298733
0.459133178,0.39590361,0.54672605,-0.503590526
0.40369054,0.395511885,0.545945525,-0.475780486
0.008560137,0.105440344,0.000996902,-0.489830382
-0.377170699,-0.259633735,-0.520231922,-0.465088742
-0.052607039,0.082724372,-0.037604535,-0.501822729
0.234667389,0.306223977,0.370244017,-0.482156872
-0.121266133,0.041797495,-0.105124574,-0.486147201
-0.13952652,0.01050272,-0.155063074,-0.488276034
-0.114535361,0.056656495,-0.080923033,-0.492457966
-0.183441045,-0.00088772,-0.172972637,-0.494191051
-0.262804803,-0.062334208,-0.265384911,-0.492226149
-0.075860819,0.103948111,-0.00156237,-0.510096617
-0.121174717,0.060342592,-0.074863291,-0.506676728
-0.006319908,0.1127356,0.013555203,-0.537480081
0.146349191,0.171033875,0.116535405,-0.55236468
-0.027522119,0.063953454,-0.068905977,-0.585556033
0.11726183,0.152309823,0.082972292,-0.555898252
0.090344271,0.133527897,0.049761131,-0.535827828
0.166992215,0.185538598,0.142832575,-0.578476023
0.493601726,0.393327212,0.541593761,-0.563055858
0.760893577,0.584896908,0.924231216,-0.559494209
0.311640962,0.307836496,0.373370956,-0.532333742
-0.158037434,0.013149929,-0.150864313,-0.527745705
-0.060216439,0.068186854,-0.061895011,-0.539174328
-0.061635127,0.048001662,-0.09506395,-0.570370597
0.200255661,0.204517294,0.177613805,-0.557309464
-0.092928387,0.000862333,-0.170237405,-0.580166306
0.389879643,0.310664588,0.378859811,-0.626625161
0.339555475,0.288478103,0.335965382,-0.630244178
0.017321665,0.084764815,-0.034168979,-0.62433268
0.038850349,0.095656975,-0.015722588,-0.627500321
0.08921671,0.136141856,0.054355075,-0.619130996
0.316529813,0.29288989,0.344463989,-0.634501238
0.121556147,0.152473457,0.083263679,-0.631971842
-0.029786431,0.06237112,-0.07151914,-0.627936526
0.136025335,0.167914826,0.110913952,-0.595536628
-0.11023945,0.002375445,-0.167867713,-0.596244136
0.044306075,0.14355842,0.067439433,-0.665990211
0.13012181,0.173407829,0.120821992,-0.636858935
-0.185282123,-0.041467356,-0.2347736,-0.604482179
-0.103139355,0.015829592,-0.146599923,-0.636631366
-0.002928128,0.092985369,-0.020263621,-0.649194598
-0.161031389,-0.035621891,-0.226058974,-0.661435269
-0.069080916,0.054231476,-0.084897592,-0.647801268
0.000271724,0.115658673,0.01860853,-0.620718357
-0.013937841,0.077691862,-0.046050534,-0.620038117
-0.106479754,0.037450617,-0.112135006,-0.613251581
0.026636285,0.141301802,0.063450516,-0.631459701
-0.102385803,0.054017571,-0.085247718,-0.646679726
-0.16327498,0.013713232,-0.149969061,-0.625566206
-0.19579875,-0.016827483,-0.197615341,-0.628758485
-0.191999019,-0.021838319,-0.205262779,-0.637730616
-0.053212261,0.073802072,-0.052551792,-0.619868725
-0.186583985,-0.01416938,-0.193539474,-0.611212238
-0.046697419,0.068802811,-0.060872545,-0.625267231
0.226280621,0.232297777,0.229241368,-0.630053182
0.027736187,0.107808851,0.005065697,-0.627729428
-0.247850734,-0.076931642,-0.286347145,-0.650534201
-0.015226671,0.057854253,-0.0789564,-0.62171335
-0.204588687,-0.031298276,-0.219573228,-0.626706843
-0.408168004,-0.192856971,-0.440549722,-0.678600576
-0.366090478,-0.163675606,-0.403694429,-0.69288245
-0.317776578,-0.109910199,-0.332383488,-0.731216299
-0.417784485,-0.208864026,-0.460233209,-0.744365749
-0.377375378,-0.176757659,-0.420373548,-0.73781366
-0.282974056,-0.138733202,-0.371173478,-0.728041012
-0.343731687,-0.149539345,-0.385380225,-0.704019057
